0,00 GAZP|248|129|Max Williams A/D | 4|1|1||3 дня падения, 1 дня в
50,00 RTKM|66|74|Max Williams A/D |18|1|1||3 дня роста, 1 дня в
50,00 RTKM|136|78|Min Williams A/D |21|1|2||4 дня падения, 1 дня в
50,00 SBER|143|102|Min Williams A/D |12|1|2||3 дня падения, 1 дня в
50,00 SBER|114|102|Min Williams A/D |19|1|1||3 дня падения, 1 дня в
50,25 GAZP|201|249|Min Williams A/D | 8|1|2||2 дня падения, 1 дня в
50,33 LKOH|153|217|Max Williams A/D |12|1|2||2 дня роста, 1 дня в
50,35 RTKM|150|141|Min Williams A/D |18|1|1||3 дня падения, 1 дня в
50,43 GAZP|117|129|Min Williams A/D |22|1|1||3 дня падения, 1 дня в
50,45 LKOH|115|111|Max Williams A/D |20|1|1||3 дня роста, 1 дня в
50,47 GMKN|214|217|Min Williams A/D | 5|1|2||2 дня падения, 1 дня в
50,63 SBER|140|79|Max Williams A/D |11|1|2||3 дня роста, 1 дня в
50,63 SBER|99|79|Max Williams A/D |18|1|1||3 дня роста, 1 дня в
50,69 LKOH|237|217|Max Williams A/D | 5|1|2||2 дня роста, 1 дня в
50,70 RTKM|71|74|Max Williams A/D |17|1|1||3 дня роста, 1 дня в
50,75 GMKN|108|67|Max Williams A/D |17|1|1||3 дня роста, 1 дня в
50,79 GAZP|189|249|Min Williams A/D | 9|1|2||2 дня падения, 1 дня в
50,85 RTKM|59|74|Max Williams A/D |19|1|1||3 дня роста, 1 дня в
50,88 GAZP|114|129|Min Williams A/D |23|1|1||3 дня падения, 1 дня в
50,91 GMKN|110|217|Min Williams A/D |19|1|2||2 дня падения, 1 дня в
50,91 RTKM|55|74|Max Williams A/D |20|1|1||3 дня роста, 1 дня в
50,93 LKOH|250|216|Min Williams A/D | 4|1|2||2 дня падения, 1 дня в
50,94 NVTK|106|107|Max Williams A/D |21|1|1||3 дня роста, 1 дня в
50,98 NVTK|102|107|Max Williams A/D |22|1|1||3 дня роста, 1 дня в
50,98 SBER|99|51|Min Williams A/D |24|1|1||4 дня падения, 1 дня в
50,98 SBER|99|51|Min Williams A/D |25|1|1||4 дня падения, 1 дня в
51,06 RTKM|247|141|Min Williams A/D | 6|1|3||3 дня падения, 1 дня в
51,06 RTKM|172|141|Min Williams A/D |13|1|2||3 дня падения, 1 дня в
51,12 NVTK|246|223|Max Williams A/D | 5|1|2||2 дня роста, 1 дня в
51,14 GMKN|176|217|Min Williams A/D | 7|1|2||2 дня падения, 1 дня в
51,16 GAZP|135|129|Min Williams A/D |16|1|1||3 дня падения, 1 дня в
51,28 GAZP|112|78|Max Williams A/D |13|1|1||3 дня роста, 1 дня в
51,28 RTKM|139|78|Min Williams A/D |20|1|2||4 дня падения, 1 дня в
51,28 RTKM|126|78|Min Williams A/D |24|1|1||4 дня падения, 1 дня в
51,35 GMKN|111|217|Min Williams A/D |18|1|2||2 дня падения, 1 дня в
51,35 LKOH|117|111|Max Williams A/D |19|1|1||3 дня роста, 1 дня в
51,35 RTKM|125|74|Max Williams A/D | 8|1|2||3 дня роста, 1 дня в
51,35 RTKM|80|74|Max Williams A/D |14|1|1||3 дня роста, 1 дня в
51,35 RTKM|77|74|Max Williams A/D |15|1|1||3 дня роста, 1 дня в
51,39 GMKN|144|217|Min Williams A/D | 9|1|2||2 дня падения, 1 дня в
51,40 GMKN|144|107|Min Williams A/D | 9|1|2||3 дня падения, 1 дня в
51,40 GMKN|137|107|Min Williams A/D |10|1|2||3 дня падения, 1 дня в
51,40 NVTK|114|107|Max Williams A/D |18|1|1||3 дня роста, 1 дня в
51,40 NVTK|112|107|Max Williams A/D |19|1|1||3 дня роста, 1 дня в
51,40 NVTK|108|107|Max Williams A/D |20|1|1||3 дня роста, 1 дня в
51,47 GAZP|123|68|Min Williams A/D |19|1|2||4 дня падения, 1 дня в
51,49 NVTK|101|107|Max Williams A/D |23|1|1||3 дня роста, 1 дня в
51,52 NVTK|99|107|Max Williams A/D |24|1|1||3 дня роста, 1 дня в
51,55 GMKN|161|217|Min Williams A/D | 8|1|2||2 дня падения, 1 дня в
51,58 GMKN|190|217|Min Williams A/D | 6|1|2||2 дня падения, 1 дня в
51,61 ROSN|126|93|Max Williams A/D |11|1|2||3 дня роста, 1 дня в
51,61 ROSN|124|93|Max Williams A/D |12|1|2||3 дня роста, 1 дня в
51,69 GAZP|178|249|Min Williams A/D |10|1|2||2 дня падения, 1 дня в
51,72 GAZP|145|249|Min Williams A/D |14|1|2||2 дня падения, 1 дня в
51,75 GMKN|114|217|Min Williams A/D |17|1|2||2 дня падения, 1 дня в
51,77 RTKM|178|141|Min Williams A/D |12|1|2||3 дня падения, 1 дня в
51,77 RTKM|152|141|Min Williams A/D |17|1|1||3 дня падения, 1 дня в
51,82 GMKN|137|217|Min Williams A/D |10|1|2||2 дня падения, 1 дня в
51,90 SBER|151|79|Max Williams A/D |10|1|2||3 дня роста, 1 дня в
51,90 SBER|101|79|Max Williams A/D |17|1|1||3 дня роста, 1 дня в
51,96 SBER|118|102|Min Williams A/D |18|1|1||3 дня падения, 1 дня в
52,00 GAZP|150|249|Min Williams A/D |13|1|2||2 дня падения, 1 дня в
52,04 NVTK|98|107|Max Williams A/D |25|1|1||3 дня роста, 1 дня в
52,14 GMKN|117|217|Min Williams A/D |15|1|2||2 дня падения, 1 дня в
52,14 GMKN|117|217|Min Williams A/D |16|1|2||2 дня падения, 1 дня в
52,14 GAZP|140|249|Min Williams A/D |15|1|2||2 дня падения, 1 дня в
52,17 ROSN|88|46|Min Williams A/D |21|1|1||4 дня падения, 1 дня в
52,21 GAZP|287|249|Min Williams A/D | 4|1|2||2 дня падения, 1 дня в
52,34 NVTK|120|107|Max Williams A/D |17|1|1||3 дня роста, 1 дня в
52,38 ROSN|117|105|Min Williams A/D |15|1|1||3 дня падения, 1 дня в
52,38 ROSN|111|105|Min Williams A/D |16|1|1||3 дня падения, 1 дня в
52,47 GAZP|162|249|Min Williams A/D |11|1|2||2 дня падения, 1 дня в
52,54 GMKN|118|217|Min Williams A/D |14|1|2||2 дня падения, 1 дня в
52,63 RTKM|221|171|Max Williams A/D | 4|1|2||2 дня роста, 1 дня в
52,70 RTKM|85|74|Max Williams A/D |13|1|1||3 дня роста, 1 дня в
52,71 GAZP|157|129|Min Williams A/D |12|1|2||3 дня падения, 1 дня в
52,71 GAZP|141|129|Min Williams A/D |15|1|1||3 дня падения, 1 дня в
52,71 GAZP|129|249|Min Williams A/D |17|1|2||2 дня падения, 1 дня в
52,87 GAZP|157|249|Min Williams A/D |12|1|2||2 дня падения, 1 дня в
52,89 GMKN|121|217|Min Williams A/D |13|1|2||2 дня падения, 1 дня в
52,94 GAZP|129|68|Min Williams A/D |17|1|2||4 дня падения, 1 дня в
52,94 GAZP|126|68|Min Williams A/D |18|1|2||4 дня падения, 1 дня в
52,94 GAZP|114|68|Min Williams A/D |23|1|1||4 дня падения, 1 дня в
52,99 GAZP|134|249|Min Williams A/D |16|1|2||2 дня падения, 1 дня в
53,15 LKOH|121|111|Max Williams A/D |18|1|1||3 дня роста, 1 дня в
53,16 SBER|105|79|Max Williams A/D |16|1|1||3 дня роста, 1 дня в
53,23 ROSN|225|201|Max Williams A/D | 5|1|2||2 дня роста, 1 дня в
53,33 ROSN|166|105|Min Williams A/D | 9|1|2||3 дня падения, 1 дня в
53,33 ROSN|122|105|Min Williams A/D |14|1|1||3 дня падения, 1 дня в
53,36 SBER|260|223|Min Williams A/D | 4|1|2||2 дня падения, 1 дня в
53,45 LKOH|106|58|Min Williams A/D |14|1|1||4 дня падения, 1 дня в
53,45 LKOH|100|58|Min Williams A/D |15|1|1||4 дня падения, 1 дня в
53,49 GMKN|129|217|Min Williams A/D |11|1|2||2 дня падения, 1 дня в
53,55 GAZP|248|183|Max Williams A/D | 4|1|2||2 дня роста, 1 дня в
53,73 GMKN|122|67|Max Williams A/D |13|1|1||3 дня роста, 1 дня в
53,73 GMKN|118|67|Max Williams A/D |14|1|1||3 дня роста, 1 дня в
53,73 GMKN|115|67|Max Williams A/D |15|1|1||3 дня роста, 1 дня в
53,73 GMKN|113|67|Max Williams A/D |16|1|1||3 дня роста, 1 дня в
53,85 GMKN|91|107|Min Williams A/D |25|1|1||3 дня падения, 1 дня в
53,85 RTKM|52|74|Max Williams A/D |21|1|1||3 дня роста, 1 дня в
53,85 RTKM|144|78|Min Williams A/D |19|1|2||4 дня падения, 1 дня в
53,85 RTKM|133|78|Min Williams A/D |22|1|1||4 дня падения, 1 дня в
53,85 RTKM|129|78|Min Williams A/D |23|1|1||4 дня падения, 1 дня в
53,90 RTKM|186|141|Min Williams A/D |11|1|2||3 дня падения, 1 дня в
53,90 RTKM|158|141|Min Williams A/D |16|1|1||3 дня падения, 1 дня в
53,92 GMKN|102|107|Min Williams A/D |22|1|1||3 дня падения, 1 дня в
53,92 SBER|149|102|Min Williams A/D |11|1|2||3 дня падения, 1 дня в
53,92 SBER|123|102|Min Williams A/D |17|1|1||3 дня падения, 1 дня в
53,97 GAZP|126|249|Min Williams A/D |18|1|2||2 дня падения, 1 дня в
53,97 GMKN|126|217|Min Williams A/D |12|1|2||2 дня падения, 1 дня в
54,05 LKOH|144|111|Max Williams A/D |13|1|2||3 дня роста, 1 дня в
54,05 RTKM|59|37|Max Williams A/D |19|1|1||4 дня роста, 1 дня в
54,05 RTKM|55|37|Max Williams A/D |20|1|1||4 дня роста, 1 дня в
54,05 RTKM|52|37|Max Williams A/D |21|1|1||4 дня роста, 1 дня в
54,05 RTKM|51|37|Max Williams A/D |22|1|1||4 дня роста, 1 дня в
54,05 RTKM|46|37|Max Williams A/D |23|1|1||4 дня роста, 1 дня в
54,05 RTKM|45|37|Max Williams A/D |24|1|1||4 дня роста, 1 дня в
54,08 GMKN|98|107|Min Williams A/D |23|1|1||3 дня падения, 1 дня в
54,13 LKOH|134|109|Min Williams A/D |10|1|1||3 дня падения, 1 дня в
54,26 GAZP|162|129|Min Williams A/D |11|1|2||3 дня падения, 1 дня в
54,29 ROSN|126|105|Min Williams A/D |13|1|1||3 дня падения, 1 дня в
54,38 GMKN|244|217|Min Williams A/D | 4|1|2||2 дня падения, 1 дня в
54,41 GAZP|134|68|Min Williams A/D |16|1|2||4 дня падения, 1 дня в
54,41 GAZP|117|68|Min Williams A/D |22|1|1||4 дня падения, 1 дня в
54,67 RTKM|214|262|Min Williams A/D | 8|1|2||2 дня падения, 1 дня в
54,79 ROSN|73|93|Max Williams A/D |22|1|1||3 дня роста, 1 дня в
54,81 GMKN|104|107|Min Williams A/D |21|1|1||3 дня падения, 1 дня в
54,84 GMKN|93|107|Min Williams A/D |24|1|1||3 дня падения, 1 дня в
54,84 RTKM|186|262|Min Williams A/D |11|1|2||2 дня падения, 1 дня в
54,90 RTKM|51|74|Max Williams A/D |22|1|1||3 дня роста, 1 дня в
54,90 SBER|128|102|Min Williams A/D |16|1|1||3 дня падения, 1 дня в
54,93 ROSN|71|93|Max Williams A/D |24|1|1||3 дня роста, 1 дня в
54,95 LKOH|126|111|Max Williams A/D |17|1|1||3 дня роста, 1 дня в
54,97 SBER|265|191|Max Williams A/D | 4|1|2||2 дня роста, 1 дня в
55,00 NVTK|61|40|Min Williams A/D |25|1|1||4 дня падения, 1 дня в
55,06 RTKM|178|262|Min Williams A/D |12|1|2||2 дня падения, 1 дня в
55,06 RTKM|247|262|Min Williams A/D | 6|1|2||2 дня падения, 1 дня в
55,13 RTKM|149|78|Min Williams A/D |18|1|2||4 дня падения, 1 дня в
55,13 RTKM|137|78|Min Williams A/D |21|1|1||4 дня падения, 1 дня в
55,14 NVTK|125|107|Max Williams A/D |16|1|1||3 дня роста, 1 дня в
55,16 RTKM|223|262|Min Williams A/D | 7|1|2||2 дня падения, 1 дня в
55,17 LKOH|116|58|Min Williams A/D |12|1|1||4 дня падения, 1 дня в
55,17 LKOH|111|58|Min Williams A/D |13|1|1||4 дня падения, 1 дня в
55,17 RTKM|203|262|Min Williams A/D | 9|1|2||2 дня падения, 1 дня в
55,22 GMKN|129|67|Max Williams A/D |12|1|1||3 дня роста, 1 дня в
55,24 GMKN|105|107|Min Williams A/D |20|1|1||3 дня падения, 1 дня в
55,32 RTKM|160|141|Min Williams A/D |15|1|1||3 дня падения, 1 дня в
55,43 GMKN|262|175|Max Williams A/D | 4|1|2||2 дня роста, 1 дня в
55,56 ROSN|72|93|Max Williams A/D |23|1|1||3 дня роста, 1 дня в
55,71 ROSN|70|93|Max Williams A/D |25|1|1||3 дня роста, 1 дня в
55,81 GAZP|146|129|Min Williams A/D |14|1|1||3 дня падения, 1 дня в
55,86 LKOH|153|111|Max Williams A/D |12|1|2||3 дня роста, 1 дня в
55,88 GAZP|121|68|Min Williams A/D |20|1|1||4 дня падения, 1 дня в
55,88 GAZP|121|68|Min Williams A/D |21|1|1||4 дня падения, 1 дня в
55,88 SBER|159|102|Min Williams A/D | 9|1|2||3 дня падения, 1 дня в
55,88 SBER|153|102|Min Williams A/D |10|1|2||3 дня падения, 1 дня в
55,96 RTKM|193|262|Min Williams A/D |10|1|2||2 дня падения, 1 дня в
55,96 LKOH|188|109|Min Williams A/D | 6|1|2||3 дня падения, 1 дня в
56,03 RTKM|270|141|Min Williams A/D | 5|1|3||3 дня падения, 1 дня в
56,07 GMKN|112|107|Min Williams A/D |18|1|1||3 дня падения, 1 дня в
56,07 GMKN|111|107|Min Williams A/D |19|1|1||3 дня падения, 1 дня в
56,07 NVTK|186|107|Max Williams A/D | 8|1|2||3 дня роста, 1 дня в
56,07 NVTK|129|107|Max Williams A/D |15|1|1||3 дня роста, 1 дня в
56,11 ROSN|280|221|Min Williams A/D | 4|1|2||2 дня падения, 1 дня в
56,19 ROSN|176|105|Min Williams A/D | 8|1|2||3 дня падения, 1 дня в
56,25 NVTK|100|96|Min Williams A/D |13|1|1||3 дня падения, 1 дня в
56,25 ROSN|80|93|Max Williams A/D |21|1|1||3 дня роста, 1 дня в
56,40 RTKM|172|262|Min Williams A/D |13|1|2||2 дня падения, 1 дня в
56,41 GAZP|121|78|Max Williams A/D |12|1|1||3 дня роста, 1 дня в
56,41 RTKM|151|78|Min Williams A/D |17|1|2||4 дня падения, 1 дня в
56,49 RTKM|270|262|Min Williams A/D | 5|1|2||2 дня падения, 1 дня в
56,52 NVTK|92|96|Min Williams A/D |15|1|1||3 дня падения, 1 дня в
56,52 ROSN|91|46|Min Williams A/D |20|1|1||4 дня падения, 1 дня в
56,59 GAZP|178|129|Min Williams A/D |10|1|2||3 дня падения, 1 дня в
56,63 RTKM|166|262|Min Williams A/D |14|1|2||2 дня падения, 1 дня в
56,72 GMKN|132|67|Max Williams A/D |11|1|1||3 дня роста, 1 дня в
56,76 LKOH|159|111|Max Williams A/D |11|1|2||3 дня роста, 1 дня в
56,76 LKOH|128|111|Max Williams A/D |16|1|1||3 дня роста, 1 дня в
56,76 RTKM|89|74|Max Williams A/D |12|1|1||3 дня роста, 1 дня в
56,76 RTKM|66|37|Max Williams A/D |18|1|1||4 дня роста, 1 дня в
56,96 SBER|113|79|Max Williams A/D |14|1|1||3 дня роста, 1 дня в
56,96 SBER|109|79|Max Williams A/D |15|1|1||3 дня роста, 1 дня в
57,01 GMKN|161|107|Min Williams A/D | 8|1|2||3 дня падения, 1 дня в
57,14 LKOH|266|217|Max Williams A/D | 4|1|2||2 дня роста, 1 дня в
57,29 NVTK|175|96|Min Williams A/D | 7|1|2||3 дня падения, 1 дня в
57,30 ROSN|89|93|Max Williams A/D |19|1|1||3 дня роста, 1 дня в
57,35 GAZP|127|68|Min Williams A/D |18|1|1||4 дня падения, 1 дня в
57,35 GAZP|124|68|Min Williams A/D |19|1|1||4 дня падения, 1 дня в
57,45 NVTK|94|96|Min Williams A/D |14|1|1||3 дня падения, 1 дня в
57,45 RTKM|167|141|Min Williams A/D |14|1|1||3 дня падения, 1 дня в
57,50 NVTK|63|40|Min Williams A/D |24|1|1||4 дня падения, 1 дня в
57,61 GAZP|92|183|Max Williams A/D |17|1|1||2 дня роста, 1 дня в
57,65 ROSN|85|93|Max Williams A/D |20|1|1||3 дня роста, 1 дня в
57,69 RTKM|140|78|Min Williams A/D |20|1|1||4 дня падения, 1 дня в
57,84 SBER|135|102|Min Williams A/D |14|1|1||3 дня падения, 1 дня в
57,84 SBER|133|102|Min Williams A/D |15|1|1||3 дня падения, 1 дня в
57,86 RTKM|159|262|Min Williams A/D |15|1|2||2 дня падения, 1 дня в
57,94 GMKN|115|107|Min Williams A/D |17|1|1||3 дня падения, 1 дня в
57,94 NVTK|133|107|Max Williams A/D |14|1|1||3 дня роста, 1 дня в
57,96 RTKM|157|262|Min Williams A/D |16|1|2||2 дня падения, 1 дня в
58,06 ROSN|140|93|Max Williams A/D |10|1|2||3 дня роста, 1 дня в
58,10 ROSN|133|105|Min Williams A/D |12|1|1||3 дня падения, 1 дня в
58,11 RTKM|142|74|Max Williams A/D | 7|1|2||3 дня роста, 1 дня в
58,11 RTKM|98|74|Max Williams A/D |11|1|1||3 дня роста, 1 дня в
58,14 GAZP|189|129|Min Williams A/D | 9|1|2||3 дня падения, 1 дня в
58,16 RTKM|193|141|Min Williams A/D |10|1|2||3 дня падения, 1 дня в
58,16 RTKM|173|141|Min Williams A/D |13|1|1||3 дня падения, 1 дня в
58,28 RTKM|151|262|Min Williams A/D |17|1|2||2 дня падения, 1 дня в
58,33 NVTK|105|96|Min Williams A/D |12|1|1||3 дня падения, 1 дня в
58,33 NVTK|72|96|Min Williams A/D |21|1|1||3 дня падения, 1 дня в
58,39 RTKM|149|262|Min Williams A/D |18|1|2||2 дня падения, 1 дня в
58,54 GAZP|164|183|Max Williams A/D | 7|1|1||2 дня роста, 1 дня в
58,54 RTKM|41|74|Max Williams A/D |25|1|1||3 дня роста, 1 дня в
58,56 LKOH|166|111|Max Williams A/D |10|1|2||3 дня роста, 1 дня в
58,56 LKOH|133|111|Max Williams A/D |15|1|1||3 дня роста, 1 дня в
58,62 NVTK|87|96|Min Williams A/D |16|1|1||3 дня падения, 1 дня в
58,72 LKOH|143|109|Min Williams A/D | 9|1|1||3 дня падения, 1 дня в
58,74 NVTK|283|223|Max Williams A/D | 4|1|2||2 дня роста, 1 дня в
58,78 GMKN|148|175|Max Williams A/D | 9|1|1||2 дня роста, 1 дня в
58,82 GAZP|130|68|Min Williams A/D |17|1|1||4 дня падения, 1 дня в
58,82 RTKM|136|262|Min Williams A/D |21|1|2||2 дня падения, 1 дня в
58,82 SBER|168|102|Min Williams A/D | 8|1|2||3 дня падения, 1 дня в
58,87 GAZP|141|183|Max Williams A/D | 9|1|1||2 дня роста, 1 дня в
58,91 GAZP|151|129|Min Williams A/D |13|1|1||3 дня падения, 1 дня в
58,97 GAZP|127|78|Max Williams A/D |11|1|1||3 дня роста, 1 дня в
58,99 RTKM|139|262|Min Williams A/D |20|1|2||2 дня падения, 1 дня в
59,03 RTKM|144|262|Min Williams A/D |19|1|2||2 дня падения, 1 дня в
59,09 RTKM|132|262|Min Williams A/D |22|1|2||2 дня падения, 1 дня в
59,14 ROSN|94|93|Max Williams A/D |18|1|1||3 дня роста, 1 дня в
59,18 GMKN|93|49|Min Williams A/D |24|1|1||4 дня падения, 1 дня в
59,18 GMKN|91|49|Min Williams A/D |25|1|1||4 дня падения, 1 дня в
59,20 ROSN|254|201|Max Williams A/D | 4|1|2||2 дня роста, 1 дня в
59,21 GAZP|152|183|Max Williams A/D | 8|1|1||2 дня роста, 1 дня в
59,30 NVTK|86|96|Min Williams A/D |17|1|1||3 дня падения, 1 дня в
59,43 GMKN|178|175|Max Williams A/D | 7|1|1||2 дня роста, 1 дня в
59,46 LKOH|139|111|Max Williams A/D |14|1|1||3 дня роста, 1 дня в
59,46 NVTK|74|96|Min Williams A/D |20|1|1||3 дня падения, 1 дня в
59,46 RTKM|71|37|Max Williams A/D |17|1|1||4 дня роста, 1 дня в
59,49 SBER|120|79|Max Williams A/D |13|1|1||3 дня роста, 1 дня в
59,62 GMKN|156|175|Max Williams A/D | 8|1|1||2 дня роста, 1 дня в
59,79 GAZP|97|183|Max Williams A/D |16|1|1||2 дня роста, 1 дня в
59,80 SBER|138|102|Min Williams A/D |13|1|1||3 дня падения, 1 дня в
59,81 GMKN|118|107|Min Williams A/D |15|1|1||3 дня падения, 1 дня в
59,81 GMKN|118|107|Min Williams A/D |16|1|1||3 дня падения, 1 дня в
59,81 NVTK|203|107|Max Williams A/D | 7|1|2||3 дня роста, 1 дня в
59,81 NVTK|143|107|Max Williams A/D |12|1|1||3 дня роста, 1 дня в
59,81 NVTK|141|107|Max Williams A/D |13|1|1||3 дня роста, 1 дня в
59,85 GAZP|132|183|Max Williams A/D |10|1|1||2 дня роста, 1 дня в
60,00 NVTK|72|40|Min Williams A/D |21|1|1||4 дня падения, 1 дня в
60,00 NVTK|69|40|Min Williams A/D |22|1|1||4 дня падения, 1 дня в
60,00 NVTK|66|40|Min Williams A/D |23|1|1||4 дня падения, 1 дня в
60,00 ROSN|80|45|Max Williams A/D |21|1|1||4 дня роста, 1 дня в
60,00 RTKM|45|74|Max Williams A/D |24|1|1||3 дня роста, 1 дня в
60,26 GAZP|132|78|Max Williams A/D |10|1|1||3 дня роста, 1 дня в
60,26 RTKM|145|78|Min Williams A/D |19|1|1||4 дня падения, 1 дня в
60,28 RTKM|203|141|Min Williams A/D | 9|1|2||3 дня падения, 1 дня в
60,28 RTKM|179|141|Min Williams A/D |12|1|1||3 дня падения, 1 дня в
60,29 GAZP|135|68|Min Williams A/D |16|1|1||4 дня падения, 1 дня в
60,29 GMKN|136|175|Max Williams A/D |10|1|1||2 дня роста, 1 дня в
60,42 NVTK|184|96|Min Williams A/D | 6|1|2||3 дня падения, 1 дня в
60,47 GAZP|201|129|Min Williams A/D | 8|1|2||3 дня падения, 1 дня в
60,47 GMKN|129|175|Max Williams A/D |12|1|1||2 дня роста, 1 дня в
60,61 GMKN|132|175|Max Williams A/D |11|1|1||2 дня роста, 1 дня в
60,63 GAZP|127|183|Max Williams A/D |11|1|1||2 дня роста, 1 дня в
60,75 GMKN|119|107|Min Williams A/D |14|1|1||3 дня падения, 1 дня в
60,87 NVTK|69|96|Min Williams A/D |22|1|1||3 дня падения, 1 дня в
60,87 RTKM|46|74|Max Williams A/D |23|1|1||3 дня роста, 1 дня в
60,95 ROSN|194|105|Min Williams A/D | 7|1|2||3 дня падения, 1 дня в
61,04 NVTK|77|96|Min Williams A/D |19|1|1||3 дня падения, 1 дня в
61,16 GAZP|121|183|Max Williams A/D |12|1|1||2 дня роста, 1 дня в
61,20 GAZP|185|183|Max Williams A/D | 6|1|1||2 дня роста, 1 дня в
61,22 GMKN|98|49|Min Williams A/D |23|1|1||4 дня падения, 1 дня в
61,24 GAZP|158|129|Min Williams A/D |12|1|1||3 дня падения, 1 дня в
61,29 ROSN|102|93|Max Williams A/D |16|1|1||3 дня роста, 1 дня в
61,29 ROSN|98|93|Max Williams A/D |17|1|1||3 дня роста, 1 дня в
61,45 RTKM|295|262|Min Williams A/D | 4|1|2||2 дня падения, 1 дня в
61,47 LKOH|214|109|Min Williams A/D | 5|1|2||3 дня падения, 1 дня в
61,54 RTKM|150|78|Min Williams A/D |18|1|1||4 дня падения, 1 дня в
61,61 GAZP|112|183|Max Williams A/D |13|1|1||2 дня роста, 1 дня в
61,68 GAZP|107|183|Max Williams A/D |14|1|1||2 дня роста, 1 дня в
61,68 GMKN|176|107|Min Williams A/D | 7|1|2||3 дня падения, 1 дня в
61,68 GMKN|127|107|Min Williams A/D |12|1|1||3 дня падения, 1 дня в
61,68 GMKN|122|107|Min Williams A/D |13|1|1||3 дня падения, 1 дня в
61,73 NVTK|81|96|Min Williams A/D |18|1|1||3 дня падения, 1 дня в
61,76 SBER|144|102|Min Williams A/D |12|1|1||3 дня падения, 1 дня в
61,90 NVTK|63|96|Min Williams A/D |24|1|1||3 дня падения, 1 дня в
62,03 SBER|131|79|Max Williams A/D |12|1|1||3 дня роста, 1 дня в
62,12 NVTK|66|96|Min Williams A/D |23|1|1||3 дня падения, 1 дня в
62,14 GAZP|103|183|Max Williams A/D |15|1|1||2 дня роста, 1 дня в
62,16 LKOH|176|111|Max Williams A/D | 9|1|2||3 дня роста, 1 дня в
62,16 LKOH|144|111|Max Williams A/D |13|1|1||3 дня роста, 1 дня в
62,16 RTKM|74|37|Max Williams A/D |16|1|1||4 дня роста, 1 дня в
62,30 GMKN|122|175|Max Williams A/D |13|1|1||2 дня роста, 1 дня в
62,30 NVTK|61|96|Min Williams A/D |25|1|1||3 дня падения, 1 дня в
62,37 ROSN|146|93|Max Williams A/D | 9|1|2||3 дня роста, 1 дня в
62,41 RTKM|187|141|Min Williams A/D |11|1|1||3 дня падения, 1 дня в
62,50 LKOH|303|216|Min Williams A/D | 3|1|2||2 дня падения, 1 дня в
62,50 NVTK|116|96|Min Williams A/D |11|1|1||3 дня падения, 1 дня в
62,62 NVTK|152|107|Max Williams A/D |11|1|1||3 дня роста, 1 дня в
62,75 SBER|188|102|Min Williams A/D | 7|1|2||3 дня падения, 1 дня в
62,79 GAZP|213|129|Min Williams A/D | 7|1|2||3 дня падения, 1 дня в
62,79 GAZP|163|129|Min Williams A/D |11|1|1||3 дня падения, 1 дня в
62,79 LKOH|215|216|Min Williams A/D | 5|1|1||2 дня падения, 1 дня в
63,10 SBER|187|191|Max Williams A/D | 7|1|1||2 дня роста, 1 дня в
63,23 SBER|313|223|Min Williams A/D | 3|1|2||2 дня падения, 1 дня в
63,35 SBER|161|191|Max Williams A/D | 9|1|1||2 дня роста, 1 дня в
63,36 SBER|131|191|Max Williams A/D |12|1|1||2 дня роста, 1 дня в
63,53 SBER|170|191|Max Williams A/D | 8|1|1||2 дня роста, 1 дня в
63,55 GMKN|130|107|Min Williams A/D |11|1|1||3 дня падения, 1 дня в
63,58 SBER|151|191|Max Williams A/D |10|1|1||2 дня роста, 1 дня в
63,68 NVTK|301|201|Min Williams A/D | 3|1|2||2 дня падения, 1 дня в
63,73 GMKN|102|175|Max Williams A/D |20|1|1||2 дня роста, 1 дня в
63,73 SBER|150|102|Min Williams A/D |11|1|1||3 дня падения, 1 дня в
63,83 RTKM|214|141|Min Williams A/D | 8|1|2||3 дня падения, 1 дня в
63,96 LKOH|153|111|Max Williams A/D |12|1|1||3 дня роста, 1 дня в
64,08 GMKN|103|175|Max Williams A/D |19|1|1||2 дня роста, 1 дня в
64,10 GAZP|141|78|Max Williams A/D | 9|1|1||3 дня роста, 1 дня в
64,10 RTKM|152|78|Min Williams A/D |17|1|1||4 дня падения, 1 дня в
64,22 LKOH|153|109|Min Williams A/D | 8|1|1||3 дня падения, 1 дня в
64,26 GAZP|348|249|Min Williams A/D | 3|1|2||2 дня падения, 1 дня в
64,29 SBER|140|191|Max Williams A/D |11|1|1||2 дня роста, 1 дня в
64,34 GAZP|229|129|Min Williams A/D | 6|1|2||3 дня падения, 1 дня в
64,34 GAZP|179|129|Min Williams A/D |10|1|1||3 дня падения, 1 дня в
64,41 GMKN|118|175|Max Williams A/D |14|1|1||2 дня роста, 1 дня в
64,52 ROSN|106|93|Max Williams A/D |15|1|1||3 дня роста, 1 дня в
64,58 GMKN|96|175|Max Williams A/D |22|1|1||2 дня роста, 1 дня в
64,58 GMKN|96|175|Max Williams A/D |23|1|1||2 дня роста, 1 дня в
64,58 NVTK|122|96|Min Williams A/D |10|1|1||3 дня падения, 1 дня в
64,65 GMKN|99|175|Max Williams A/D |21|1|1||2 дня роста, 1 дня в
64,65 SBER|99|191|Max Williams A/D |18|1|1||2 дня роста, 1 дня в
64,71 RTKM|119|171|Max Williams A/D | 9|1|1||2 дня роста, 1 дня в
64,71 SBER|154|102|Min Williams A/D |10|1|1||3 дня падения, 1 дня в
