 0,00 GAZP|302|68|Max Williams A/D | 3|1|3||4 дня падения, 1 дня в 
55,22 GMKN|178|67|Max Williams A/D | 7|1|2||3 дня роста, 1 дня в 
55,56 GAZP|139|36|Min Williams A/D |15|1|3||5 дня падения, 1 дня в 
55,56 GAZP|133|36|Min Williams A/D |16|1|3||5 дня падения, 1 дня в 
55,56 GAZP|113|36|Min Williams A/D |23|1|2||5 дня падения, 1 дня в 
55,56 GAZP|108|36|Min Williams A/D |24|1|1||5 дня падения, 1 дня в 
55,56 ROSN|140|45|Max Williams A/D |10|1|3||4 дня роста, 1 дня в 
55,56 RTKM|45|9|Max Williams A/D |24|1|2||7 дня роста, 1 дня в 
55,56 RTKM|45|9|Max Williams A/D |24|1|3||7 дня роста, 1 дня в 
55,56 RTKM|41|9|Max Williams A/D |25|1|2||7 дня роста, 1 дня в 
55,70 SBER|161|79|Max Williams A/D | 9|1|2||3 дня роста, 1 дня в 
55,77 LKOH|117|52|Max Williams A/D |19|1|1||4 дня роста, 1 дня в 
55,77 LKOH|115|52|Max Williams A/D |20|1|1||4 дня роста, 1 дня в 
55,81 RTKM|166|43|Min Williams A/D |14|1|3||5 дня падения, 1 дня в 
55,81 RTKM|137|43|Min Williams A/D |21|1|1||5 дня падения, 1 дня в 
55,81 RTKM|133|43|Min Williams A/D |22|1|1||5 дня падения, 1 дня в 
55,81 RTKM|129|43|Min Williams A/D |23|1|1||5 дня падения, 1 дня в 
55,88 GAZP|68|183|Max Williams A/D |24|1|1||2 дня роста, 1 дня в 
55,88 GAZP|161|68|Min Williams A/D |11|1|3||4 дня падения, 1 дня в 
56,00 GAZP|75|183|Max Williams A/D |22|1|1||2 дня роста, 1 дня в 
56,25 GAZP|80|183|Max Williams A/D |21|1|1||2 дня роста, 1 дня в 
56,25 NVTK|168|48|Max Williams A/D | 9|1|3||4 дня роста, 1 дня в 
56,25 NVTK|106|48|Max Williams A/D |21|1|2||4 дня роста, 1 дня в 
56,52 LKOH|115|23|Max Williams A/D |20|1|2||5 дня роста, 1 дня в 
56,52 LKOH|111|23|Max Williams A/D |21|1|1||5 дня роста, 1 дня в 
56,52 LKOH|111|23|Max Williams A/D |21|1|2||5 дня роста, 1 дня в 
56,52 LKOH|108|23|Max Williams A/D |22|1|2||5 дня роста, 1 дня в 
56,52 ROSN|194|46|Min Williams A/D | 7|1|3||4 дня падения, 1 дня в 
56,52 ROSN|133|46|Min Williams A/D |12|1|2||4 дня падения, 1 дня в 
56,67 GMKN|99|30|Max Williams A/D |21|1|1||4 дня роста, 1 дня в 
56,76 RTKM|125|37|Max Williams A/D | 8|1|3||4 дня роста, 1 дня в 
56,86 SBER|109|51|Min Williams A/D |21|1|1||4 дня падения, 1 дня в 
56,90 LKOH|124|58|Min Williams A/D |11|1|1||4 дня падения, 1 дня в 
57,01 NVTK|282|107|Max Williams A/D | 4|1|3||3 дня роста, 1 дня в 
57,14 GAZP|141|35|Max Williams A/D | 9|1|2||4 дня роста, 1 дня в 
57,14 GAZP|112|35|Max Williams A/D |13|1|1||4 дня роста, 1 дня в 
57,14 GMKN|176|49|Min Williams A/D | 7|1|3||4 дня падения, 1 дня в 
57,14 GMKN|114|49|Min Williams A/D |17|1|2||4 дня падения, 1 дня в 
57,14 LKOH|94|28|Min Williams A/D |16|1|1||5 дня падения, 1 дня в 
57,14 RTKM|98|21|Max Williams A/D |11|1|3||5 дня роста, 1 дня в 
57,14 RTKM|89|21|Max Williams A/D |12|1|3||5 дня роста, 1 дня в 
57,14 RTKM|85|21|Max Williams A/D |13|1|2||5 дня роста, 1 дня в 
57,14 RTKM|66|21|Max Williams A/D |18|1|1||5 дня роста, 1 дня в 
57,30 GAZP|89|183|Max Williams A/D |18|1|1||2 дня роста, 1 дня в 
57,32 GAZP|82|183|Max Williams A/D |20|1|1||2 дня роста, 1 дня в 
57,35 GAZP|145|68|Min Williams A/D |14|1|2||4 дня падения, 1 дня в 
57,58 GAZP|66|183|Max Williams A/D |25|1|1||2 дня роста, 1 дня в 
57,58 SBER|93|33|Max Williams A/D |20|1|2||4 дня роста, 1 дня в 
57,58 SBER|89|33|Max Williams A/D |21|1|1||4 дня роста, 1 дня в 
57,58 SBER|87|33|Max Williams A/D |22|1|1||4 дня роста, 1 дня в 
57,58 SBER|87|33|Max Williams A/D |23|1|1||4 дня роста, 1 дня в 
57,69 GAZP|185|78|Max Williams A/D | 6|1|2||3 дня роста, 1 дня в 
57,69 LKOH|126|52|Max Williams A/D |17|1|2||4 дня роста, 1 дня в 
57,69 LKOH|121|52|Max Williams A/D |18|1|1||4 дня роста, 1 дня в 
57,69 SBER|109|26|Min Williams A/D |20|1|3||5 дня падения, 1 дня в 
57,69 SBER|107|26|Min Williams A/D |21|1|3||5 дня падения, 1 дня в 
57,69 SBER|105|26|Min Williams A/D |22|1|2||5 дня падения, 1 дня в 
57,75 GAZP|71|183|Max Williams A/D |23|1|1||2 дня роста, 1 дня в 
57,78 ROSN|146|45|Max Williams A/D | 9|1|3||4 дня роста, 1 дня в 
57,78 ROSN|102|45|Max Williams A/D |16|1|2||4 дня роста, 1 дня в 
57,78 ROSN|98|45|Max Williams A/D |17|1|2||4 дня роста, 1 дня в 
57,89 GMKN|93|19|Min Williams A/D |24|1|1||5 дня падения, 1 дня в 
57,89 GMKN|91|19|Min Williams A/D |25|1|1||5 дня падения, 1 дня в 
58,14 RTKM|172|43|Min Williams A/D |13|1|3||5 дня падения, 1 дня в 
58,14 RTKM|144|43|Min Williams A/D |19|1|2||5 дня падения, 1 дня в 
58,14 RTKM|140|43|Min Williams A/D |20|1|1||5 дня падения, 1 дня в 
58,21 GMKN|136|67|Max Williams A/D |10|1|1||3 дня роста, 1 дня в 
58,23 SBER|265|79|Max Williams A/D | 4|1|3||3 дня роста, 1 дня в 
58,23 SBER|170|79|Max Williams A/D | 8|1|2||3 дня роста, 1 дня в 
58,33 GAZP|149|36|Min Williams A/D |13|1|3||5 дня падения, 1 дня в 
58,33 GAZP|144|36|Min Williams A/D |14|1|3||5 дня падения, 1 дня в 
58,33 GAZP|116|36|Min Williams A/D |22|1|2||5 дня падения, 1 дня в 
58,33 NVTK|114|48|Max Williams A/D |18|1|2||4 дня роста, 1 дня в 
58,33 NVTK|112|48|Max Williams A/D |19|1|2||4 дня роста, 1 дня в 
58,33 NVTK|108|48|Max Williams A/D |20|1|2||4 дня роста, 1 дня в 
58,33 ROSN|88|24|Min Williams A/D |21|1|1||5 дня падения, 1 дня в 
58,62 GAZP|87|183|Max Williams A/D |19|1|1||2 дня роста, 1 дня в 
58,62 LKOH|152|58|Min Williams A/D | 8|1|2||4 дня падения, 1 дня в 
58,70 ROSN|95|46|Min Williams A/D |19|1|1||4 дня падения, 1 дня в 
58,82 GAZP|177|68|Min Williams A/D |10|1|3||4 дня падения, 1 дня в 
58,82 NVTK|61|17|Min Williams A/D |25|1|2||5 дня падения, 1 дня в 
58,82 SBER|158|51|Min Williams A/D | 9|1|3||4 дня падения, 1 дня в 
58,82 SBER|152|51|Min Williams A/D |10|1|3||4 дня падения, 1 дня в 
58,82 SBER|127|51|Min Williams A/D |16|1|2||4 дня падения, 1 дня в 
58,82 SBER|122|51|Min Williams A/D |17|1|2||4 дня падения, 1 дня в 
58,82 SBER|111|51|Min Williams A/D |20|1|1||4 дня падения, 1 дня в 
58,97 RTKM|193|78|Min Williams A/D |10|1|3||4 дня падения, 1 дня в 
58,97 RTKM|157|78|Min Williams A/D |16|1|2||4 дня падения, 1 дня в 
59,18 GMKN|190|49|Min Williams A/D | 6|1|3||4 дня падения, 1 дня в 
59,18 GMKN|117|49|Min Williams A/D |15|1|2||4 дня падения, 1 дня в 
59,18 GMKN|117|49|Min Williams A/D |16|1|2||4 дня падения, 1 дня в 
59,20 RTKM|125|262|Min Williams A/D |24|1|2||2 дня падения, 1 дня в 
59,38 NVTK|301|96|Min Williams A/D | 3|1|3||3 дня падения, 1 дня в 
59,38 RTKM|128|262|Min Williams A/D |23|1|2||2 дня падения, 1 дня в 
59,46 RTKM|221|74|Max Williams A/D | 4|1|3||3 дня роста, 1 дня в 
59,46 RTKM|110|37|Max Williams A/D |10|1|2||4 дня роста, 1 дня в 
59,62 LKOH|176|52|Max Williams A/D | 9|1|3||4 дня роста, 1 дня в 
59,62 LKOH|128|52|Max Williams A/D |16|1|2||4 дня роста, 1 дня в 
59,62 LKOH|126|52|Max Williams A/D |17|1|1||4 дня роста, 1 дня в 
60,00 GMKN|108|30|Max Williams A/D |17|1|1||4 дня роста, 1 дня в 
60,00 GMKN|106|30|Max Williams A/D |18|1|1||4 дня роста, 1 дня в 
60,00 GMKN|103|30|Max Williams A/D |19|1|1||4 дня роста, 1 дня в 
60,00 GMKN|102|30|Max Williams A/D |20|1|1||4 дня роста, 1 дня в 
60,00 NVTK|105|40|Min Williams A/D |12|1|2||4 дня падения, 1 дня в 
60,00 ROSN|89|20|Max Williams A/D |19|1|2||5 дня роста, 1 дня в 
60,26 RTKM|159|78|Min Williams A/D |15|1|2||4 дня падения, 1 дня в 
60,42 NVTK|120|48|Max Williams A/D |17|1|2||4 дня роста, 1 дня в 
60,47 RTKM|178|43|Min Williams A/D |12|1|3||5 дня падения, 1 дня в 
60,47 RTKM|149|43|Min Williams A/D |18|1|2||5 дня падения, 1 дня в 
60,47 RTKM|145|43|Min Williams A/D |19|1|1||5 дня падения, 1 дня в 
60,61 SBER|105|33|Max Williams A/D |16|1|2||4 дня роста, 1 дня в 
60,61 SBER|101|33|Max Williams A/D |17|1|2||4 дня роста, 1 дня в 
60,61 SBER|99|33|Max Williams A/D |18|1|2||4 дня роста, 1 дня в 
60,61 SBER|97|33|Max Williams A/D |19|1|2||4 дня роста, 1 дня в 
60,61 SBER|93|33|Max Williams A/D |20|1|1||4 дня роста, 1 дня в 
60,71 LKOH|106|28|Min Williams A/D |14|1|1||5 дня падения, 1 дня в 
60,71 LKOH|100|28|Min Williams A/D |15|1|1||5 дня падения, 1 дня в 
60,78 SBER|167|51|Min Williams A/D | 8|1|3||4 дня падения, 1 дня в 
60,78 SBER|114|51|Min Williams A/D |19|1|1||4 дня падения, 1 дня в 
60,87 LKOH|115|23|Max Williams A/D |20|1|1||5 дня роста, 1 дня в 
61,11 GAZP|156|36|Min Williams A/D |12|1|3||5 дня падения, 1 дня в 
61,11 GAZP|120|36|Min Williams A/D |20|1|2||5 дня падения, 1 дня в 
61,11 GAZP|120|36|Min Williams A/D |21|1|2||5 дня падения, 1 дня в 
61,11 GAZP|114|36|Min Williams A/D |23|1|1||5 дня падения, 1 дня в 
61,16 RTKM|121|262|Min Williams A/D |25|1|2||2 дня падения, 1 дня в 
61,22 GMKN|118|49|Min Williams A/D |14|1|2||4 дня падения, 1 дня в 
61,47 LKOH|302|109|Min Williams A/D | 3|1|3||3 дня падения, 1 дня в 
61,54 GAZP|302|78|Max Williams A/D | 3|1|3||3 дня роста, 1 дня в 
61,54 LKOH|191|52|Max Williams A/D | 8|1|3||4 дня роста, 1 дня в 
61,54 LKOH|128|52|Max Williams A/D |16|1|1||4 дня роста, 1 дня в 
61,54 SBER|116|26|Min Williams A/D |18|1|3||5 дня падения, 1 дня в 
61,54 SBER|112|26|Min Williams A/D |19|1|3||5 дня падения, 1 дня в 
61,54 SBER|110|26|Min Williams A/D |20|1|2||5 дня падения, 1 дня в 
61,54 SBER|108|26|Min Williams A/D |21|1|2||5 дня падения, 1 дня в 
61,70 RTKM|295|141|Min Williams A/D | 4|1|3||3 дня падения, 1 дня в 
61,76 GAZP|188|68|Min Williams A/D | 9|1|3||4 дня падения, 1 дня в 
61,76 GAZP|150|68|Min Williams A/D |13|1|2||4 дня падения, 1 дня в 
61,76 GAZP|141|68|Min Williams A/D |15|1|1||4 дня падения, 1 дня в 
61,90 ROSN|337|105|Min Williams A/D | 3|1|3||3 дня падения, 1 дня в 
61,90 RTKM|71|21|Max Williams A/D |17|1|1||5 дня роста, 1 дня в 
62,07 LKOH|249|58|Min Williams A/D | 4|1|3||4 дня падения, 1 дня в 
62,07 LKOH|166|58|Min Williams A/D | 7|1|2||4 дня падения, 1 дня в 
62,16 RTKM|157|74|Max Williams A/D | 6|1|2||3 дня роста, 1 дня в 
62,16 RTKM|142|37|Max Williams A/D | 7|1|3||4 дня роста, 1 дня в 
62,37 ROSN|253|93|Max Williams A/D | 4|1|3||3 дня роста, 1 дня в 
62,50 NVTK|133|48|Max Williams A/D |14|1|2||4 дня роста, 1 дня в 
62,50 NVTK|129|48|Max Williams A/D |15|1|2||4 дня роста, 1 дня в 
62,50 NVTK|125|48|Max Williams A/D |16|1|2||4 дня роста, 1 дня в 
62,50 NVTK|102|48|Max Williams A/D |22|1|1||4 дня роста, 1 дня в 
62,50 NVTK|101|48|Max Williams A/D |23|1|1||4 дня роста, 1 дня в 
62,50 NVTK|99|48|Max Williams A/D |24|1|1||4 дня роста, 1 дня в 
62,50 NVTK|98|48|Max Williams A/D |25|1|1||4 дня роста, 1 дня в 
62,50 NVTK|184|40|Min Williams A/D | 6|1|3||4 дня падения, 1 дня в 
62,50 NVTK|175|40|Min Williams A/D | 7|1|3||4 дня падения, 1 дня в 
62,50 ROSN|106|24|Min Williams A/D |17|1|2||5 дня падения, 1 дня в 
62,50 ROSN|102|24|Min Williams A/D |18|1|2||5 дня падения, 1 дня в 
62,50 ROSN|91|24|Min Williams A/D |20|1|1||5 дня падения, 1 дня в 
62,69 GMKN|204|67|Max Williams A/D | 6|1|2||3 дня роста, 1 дня в 
62,69 GMKN|148|67|Max Williams A/D | 9|1|1||3 дня роста, 1 дня в 
62,75 SBER|202|51|Min Williams A/D | 6|1|3||4 дня падения, 1 дня в 
62,75 SBER|187|51|Min Williams A/D | 7|1|3||4 дня падения, 1 дня в 
62,75 SBER|143|51|Min Williams A/D |12|1|2||4 дня падения, 1 дня в 
62,75 SBER|137|51|Min Williams A/D |13|1|2||4 дня падения, 1 дня в 
62,75 SBER|134|51|Min Williams A/D |14|1|2||4 дня падения, 1 дня в 
62,75 SBER|132|51|Min Williams A/D |15|1|2||4 дня падения, 1 дня в 
62,75 SBER|118|51|Min Williams A/D |18|1|1||4 дня падения, 1 дня в 
62,79 RTKM|186|43|Min Williams A/D |11|1|3||5 дня падения, 1 дня в 
62,79 RTKM|151|43|Min Williams A/D |17|1|2||5 дня падения, 1 дня в 
62,79 RTKM|150|43|Min Williams A/D |18|1|1||5 дня падения, 1 дня в 
62,82 RTKM|203|78|Min Williams A/D | 9|1|3||4 дня падения, 1 дня в 
62,82 RTKM|166|78|Min Williams A/D |14|1|2||4 дня падения, 1 дня в 
62,86 GAZP|164|35|Max Williams A/D | 7|1|2||4 дня роста, 1 дня в 
62,86 GAZP|152|35|Max Williams A/D | 8|1|2||4 дня роста, 1 дня в 
62,86 GAZP|127|35|Max Williams A/D |11|1|1||4 дня роста, 1 дня в 
62,86 GAZP|121|35|Max Williams A/D |12|1|1||4 дня роста, 1 дня в 
63,04 ROSN|215|46|Min Williams A/D | 6|1|3||4 дня падения, 1 дня в 
63,04 ROSN|155|46|Min Williams A/D |10|1|2||4 дня падения, 1 дня в 
63,04 ROSN|148|46|Min Williams A/D |11|1|2||4 дня падения, 1 дня в 
63,16 GMKN|92|19|Min Williams A/D |24|1|2||5 дня падения, 1 дня в 
63,16 GMKN|90|19|Min Williams A/D |25|1|2||5 дня падения, 1 дня в 
63,27 GMKN|214|49|Min Williams A/D | 5|1|3||4 дня падения, 1 дня в 
63,27 GMKN|126|49|Min Williams A/D |12|1|2||4 дня падения, 1 дня в 
63,27 GMKN|121|49|Min Williams A/D |13|1|2||4 дня падения, 1 дня в 
63,29 SBER|187|79|Max Williams A/D | 7|1|2||3 дня роста, 1 дня в 
63,33 GMKN|122|30|Max Williams A/D |13|1|1||4 дня роста, 1 дня в 
63,33 GMKN|118|30|Max Williams A/D |14|1|1||4 дня роста, 1 дня в 
63,33 GMKN|115|30|Max Williams A/D |15|1|1||4 дня роста, 1 дня в 
63,33 GMKN|113|30|Max Williams A/D |16|1|1||4 дня роста, 1 дня в 
63,46 LKOH|139|52|Max Williams A/D |14|1|2||4 дня роста, 1 дня в 
63,46 LKOH|133|52|Max Williams A/D |15|1|1||4 дня роста, 1 дня в 
63,46 LKOH|133|52|Max Williams A/D |15|1|2||4 дня роста, 1 дня в 
63,64 NVTK|102|22|Max Williams A/D |22|1|3||5 дня роста, 1 дня в 
63,64 NVTK|101|22|Max Williams A/D |23|1|3||5 дня роста, 1 дня в 
63,64 NVTK|99|22|Max Williams A/D |24|1|3||5 дня роста, 1 дня в 
63,64 NVTK|98|22|Max Williams A/D |25|1|3||5 дня роста, 1 дня в 
63,64 SBER|120|33|Max Williams A/D |13|1|2||4 дня роста, 1 дня в 
63,64 SBER|113|33|Max Williams A/D |14|1|2||4 дня роста, 1 дня в 
63,64 SBER|109|33|Max Williams A/D |15|1|2||4 дня роста, 1 дня в 
63,64 SBER|99|33|Max Williams A/D |18|1|1||4 дня роста, 1 дня в 
63,64 SBER|97|33|Max Williams A/D |19|1|1||4 дня роста, 1 дня в 
63,73 SBER|312|102|Min Williams A/D | 3|1|3||3 дня падения, 1 дня в 
63,79 LKOH|188|58|Min Williams A/D | 6|1|2||4 дня падения, 1 дня в 
63,79 LKOH|134|58|Min Williams A/D |10|1|1||4 дня падения, 1 дня в 
63,89 GAZP|140|36|Min Williams A/D |15|1|2||5 дня падения, 1 дня в 
63,89 GAZP|134|36|Min Williams A/D |16|1|2||5 дня падения, 1 дня в 
63,89 GAZP|129|36|Min Williams A/D |17|1|2||5 дня падения, 1 дня в 
63,89 GAZP|126|36|Min Williams A/D |18|1|2||5 дня падения, 1 дня в 
63,89 GAZP|123|36|Min Williams A/D |19|1|2||5 дня падения, 1 дня в 
63,89 GAZP|117|36|Min Williams A/D |22|1|1||5 дня падения, 1 дня в 
63,96 LKOH|318|111|Max Williams A/D | 3|1|3||3 дня роста, 1 дня в 
64,10 RTKM|172|78|Min Williams A/D |13|1|2||4 дня падения, 1 дня в 
64,29 LKOH|116|28|Min Williams A/D |12|1|1||5 дня падения, 1 дня в 
64,29 LKOH|111|28|Min Williams A/D |13|1|1||5 дня падения, 1 дня в 
64,44 ROSN|111|45|Max Williams A/D |14|1|2||4 дня роста, 1 дня в 
64,44 ROSN|106|45|Max Williams A/D |15|1|2||4 дня роста, 1 дня в 
64,49 NVTK|222|107|Max Williams A/D | 6|1|2||3 дня роста, 1 дня в 
64,58 NVTK|186|48|Max Williams A/D | 8|1|3||4 дня роста, 1 дня в 
64,58 NVTK|143|48|Max Williams A/D |12|1|2||4 дня роста, 1 дня в 
64,58 NVTK|141|48|Max Williams A/D |13|1|2||4 дня роста, 1 дня в 
64,58 NVTK|114|48|Max Williams A/D |18|1|1||4 дня роста, 1 дня в 
64,58 NVTK|112|48|Max Williams A/D |19|1|1||4 дня роста, 1 дня в 
64,58 NVTK|108|48|Max Williams A/D |20|1|1||4 дня роста, 1 дня в 
64,58 NVTK|106|48|Max Williams A/D |21|1|1||4 дня роста, 1 дня в 
64,71 GAZP|200|68|Min Williams A/D | 8|1|3||4 дня падения, 1 дня в 
64,71 GAZP|146|68|Min Williams A/D |14|1|1||4 дня падения, 1 дня в 
64,71 NVTK|74|17|Min Williams A/D |20|1|2||5 дня падения, 1 дня в 
64,71 NVTK|72|17|Min Williams A/D |21|1|2||5 дня падения, 1 дня в 
64,71 NVTK|69|17|Min Williams A/D |22|1|2||5 дня падения, 1 дня в 
64,71 NVTK|66|17|Min Williams A/D |23|1|2||5 дня падения, 1 дня в 
64,71 NVTK|63|17|Min Williams A/D |24|1|2||5 дня падения, 1 дня в 
64,71 SBER|222|51|Min Williams A/D | 5|1|3||4 дня падения, 1 дня в 
64,76 ROSN|215|105|Min Williams A/D | 6|1|2||3 дня падения, 1 дня в 
64,86 RTKM|80|37|Max Williams A/D |14|1|1||4 дня роста, 1 дня в 
64,86 RTKM|77|37|Max Williams A/D |15|1|1||4 дня роста, 1 дня в 
65,00 NVTK|122|40|Min Williams A/D |10|1|2||4 дня падения, 1 дня в 
65,00 NVTK|116|40|Min Williams A/D |11|1|2||4 дня падения, 1 дня в 
65,12 RTKM|157|43|Min Williams A/D |16|1|2||5 дня падения, 1 дня в 
65,31 GMKN|129|49|Min Williams A/D |11|1|2||4 дня падения, 1 дня в 
65,31 GMKN|104|49|Min Williams A/D |21|1|1||4 дня падения, 1 дня в 
65,31 GMKN|102|49|Min Williams A/D |22|1|1||4 дня падения, 1 дня в 
65,38 LKOH|139|52|Max Williams A/D |14|1|1||4 дня роста, 1 дня в 
65,38 RTKM|178|78|Min Williams A/D |12|1|2||4 дня падения, 1 дня в 
65,38 RTKM|158|78|Min Williams A/D |16|1|1||4 дня падения, 1 дня в 
65,38 SBER|126|26|Min Williams A/D |16|1|3||5 дня падения, 1 дня в 
65,38 SBER|121|26|Min Williams A/D |17|1|3||5 дня падения, 1 дня в 
65,38 SBER|113|26|Min Williams A/D |19|1|2||5 дня падения, 1 дня в 
65,42 GMKN|308|107|Min Williams A/D | 3|1|3||3 дня падения, 1 дня в 
65,48 SBER|84|191|Max Williams A/D |24|1|1||2 дня роста, 1 дня в 
65,52 LKOH|143|58|Min Williams A/D | 9|1|1||4 дня падения, 1 дня в 
65,59 SBER|93|191|Max Williams A/D |20|1|1||2 дня роста, 1 дня в 
65,63 NVTK|205|96|Min Williams A/D | 5|1|2||3 дня падения, 1 дня в 
65,67 GMKN|308|67|Max Williams A/D | 3|1|3||3 дня роста, 1 дня в 
65,71 GAZP|132|35|Max Williams A/D |10|1|1||4 дня роста, 1 дня в 
65,82 SBER|210|79|Max Williams A/D | 6|1|2||3 дня роста, 1 дня в 
66,18 GAZP|212|68|Min Williams A/D | 7|1|3||4 дня падения, 1 дня в 
66,18 GAZP|157|68|Min Williams A/D |12|1|2||4 дня падения, 1 дня в 
66,27 SBER|83|191|Max Williams A/D |25|1|1||2 дня роста, 1 дня в 
66,29 SBER|89|191|Max Williams A/D |21|1|1||2 дня роста, 1 дня в 
66,67 GAZP|347|129|Min Williams A/D | 3|1|3||3 дня падения, 1 дня в 
66,67 GAZP|161|36|Min Williams A/D |11|1|3||5 дня падения, 1 дня в 
66,67 GAZP|145|36|Min Williams A/D |14|1|2||5 дня падения, 1 дня в 
66,67 GAZP|127|36|Min Williams A/D |18|1|1||5 дня падения, 1 дня в 
66,67 GAZP|124|36|Min Williams A/D |19|1|1||5 дня падения, 1 дня в 
66,67 GAZP|121|36|Min Williams A/D |20|1|1||5 дня падения, 1 дня в 
66,67 GAZP|121|36|Min Williams A/D |21|1|1||5 дня падения, 1 дня в 
66,67 GMKN|132|30|Max Williams A/D |11|1|1||4 дня роста, 1 дня в 
66,67 GMKN|129|30|Max Williams A/D |12|1|1||4 дня роста, 1 дня в 
66,67 NVTK|152|48|Max Williams A/D |11|1|2||4 дня роста, 1 дня в 
66,67 NVTK|120|48|Max Williams A/D |17|1|1||4 дня роста, 1 дня в 
66,67 ROSN|158|45|Max Williams A/D | 8|1|3||4 дня роста, 1 дня в 
66,67 ROSN|116|45|Max Williams A/D |13|1|2||4 дня роста, 1 дня в 
66,67 ROSN|117|24|Min Williams A/D |15|1|2||5 дня падения, 1 дня в 
66,67 ROSN|111|24|Min Williams A/D |16|1|2||5 дня падения, 1 дня в 
66,67 ROSN|95|24|Min Williams A/D |19|1|1||5 дня падения, 1 дня в 
66,67 RTKM|98|21|Max Williams A/D |11|1|2||5 дня роста, 1 дня в 
66,67 RTKM|89|21|Max Williams A/D |12|1|2||5 дня роста, 1 дня в 
66,67 RTKM|74|21|Max Williams A/D |16|1|1||5 дня роста, 1 дня в 
66,67 RTKM|45|9|Max Williams A/D |24|1|1||7 дня роста, 1 дня в 
66,67 RTKM|41|9|Max Williams A/D |25|1|1||7 дня роста, 1 дня в 
66,67 RTKM|186|78|Min Williams A/D |11|1|2||4 дня падения, 1 дня в 
66,67 RTKM|160|78|Min Williams A/D |15|1|1||4 дня падения, 1 дня в 
66,67 SBER|131|33|Max Williams A/D |12|1|2||4 дня роста, 1 дня в 
66,67 SBER|113|33|Max Williams A/D |14|1|1||4 дня роста, 1 дня в 
66,67 SBER|109|33|Max Williams A/D |15|1|1||4 дня роста, 1 дня в 
66,67 SBER|105|33|Max Williams A/D |16|1|1||4 дня роста, 1 дня в 
66,67 SBER|101|33|Max Williams A/D |17|1|1||4 дня роста, 1 дня в 
66,67 SBER|87|191|Max Williams A/D |22|1|1||2 дня роста, 1 дня в 
66,67 SBER|87|191|Max Williams A/D |23|1|1||2 дня роста, 1 дня в 
66,67 SBER|159|51|Min Williams A/D | 9|1|2||4 дня падения, 1 дня в 
66,67 SBER|153|51|Min Williams A/D |10|1|2||4 дня падения, 1 дня в 
66,67 SBER|149|51|Min Williams A/D |11|1|2||4 дня падения, 1 дня в 
66,67 SBER|123|51|Min Williams A/D |17|1|1||4 дня падения, 1 дня в 
66,97 LKOH|250|109|Min Williams A/D | 4|1|2||3 дня падения, 1 дня в 
67,24 LKOH|167|58|Min Williams A/D | 7|1|1||4 дня падения, 1 дня в 
67,24 LKOH|153|58|Min Williams A/D | 8|1|1||4 дня падения, 1 дня в 
67,31 LKOH|217|52|Max Williams A/D | 6|1|3||4 дня роста, 1 дня в 
67,31 LKOH|200|52|Max Williams A/D | 7|1|3||4 дня роста, 1 дня в 
67,31 LKOH|153|52|Max Williams A/D |12|1|1||4 дня роста, 1 дня в 
67,31 LKOH|144|52|Max Williams A/D |13|1|1||4 дня роста, 1 дня в 
67,35 GMKN|144|49|Min Williams A/D | 9|1|2||4 дня падения, 1 дня в 
67,35 GMKN|137|49|Min Williams A/D |10|1|2||4 дня падения, 1 дня в 
67,35 GMKN|112|49|Min Williams A/D |18|1|1||4 дня падения, 1 дня в 
67,35 GMKN|111|49|Min Williams A/D |19|1|1||4 дня падения, 1 дня в 
67,35 GMKN|105|49|Min Williams A/D |20|1|1||4 дня падения, 1 дня в 
67,39 ROSN|166|46|Min Williams A/D | 9|1|2||4 дня падения, 1 дня в 
67,39 ROSN|106|46|Min Williams A/D |17|1|1||4 дня падения, 1 дня в 
67,39 ROSN|102|46|Min Williams A/D |18|1|1||4 дня падения, 1 дня в 
67,44 RTKM|193|43|Min Williams A/D |10|1|3||5 дня падения, 1 дня в 
67,44 RTKM|159|43|Min Williams A/D |15|1|2||5 дня падения, 1 дня в 
67,44 RTKM|152|43|Min Williams A/D |17|1|1||5 дня падения, 1 дня в 
67,50 NVTK|87|40|Min Williams A/D |16|1|1||4 дня падения, 1 дня в 
67,50 NVTK|86|40|Min Williams A/D |17|1|1||4 дня падения, 1 дня в 
67,50 NVTK|81|40|Min Williams A/D |18|1|1||4 дня падения, 1 дня в 
67,57 RTKM|157|37|Max Williams A/D | 6|1|3||4 дня роста, 1 дня в 
67,57 RTKM|119|37|Max Williams A/D | 9|1|2||4 дня роста, 1 дня в 
67,57 RTKM|85|37|Max Williams A/D |13|1|1||4 дня роста, 1 дня в 
67,86 LKOH|124|28|Min Williams A/D |11|1|1||5 дня падения, 1 дня в 
67,95 RTKM|214|78|Min Williams A/D | 8|1|3||4 дня падения, 1 дня в 
68,18 NVTK|106|22|Max Williams A/D |21|1|3||5 дня роста, 1 дня в 
68,63 SBER|128|51|Min Williams A/D |16|1|1||4 дня падения, 1 дня в 
68,66 GMKN|218|67|Max Williams A/D | 5|1|2||3 дня роста, 1 дня в 
68,75 NVTK|203|48|Max Williams A/D | 7|1|3||4 дня роста, 1 дня в 
68,75 NVTK|125|48|Max Williams A/D |16|1|1||4 дня роста, 1 дня в 
68,75 RTKM|80|171|Max Williams A/D |14|1|1||2 дня роста, 1 дня в 
68,81 SBER|109|223|Min Williams A/D |21|1|1||2 дня падения, 1 дня в 
